Feature ID	Taxon	Confidence
9b36a6b496acfca9142cc7656003963e	k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Allobaculum; s__	0.9999999987232115
928009a5700a188b2a71410b2364d241	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__	0.983068500524696
b2770fa3f65501a4e791c438297d81c3	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__	0.9131466029969726
aeca28e891d2adc2a58242a8e91ef13c	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__reuteri	0.9999999529488275
11978b20d70fd6ed84c71402ab758828	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	0.9999518101868691
ae935bf6fb8873956f6e00bd4870e851	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	0.9989681386603342
893d9ef434ea1bde88bd5d8bfe90d913	k__Archaea; p__Euryarchaeota; c__Methanobacteria; o__Methanobacteriales; f__; g__; s__	0.998541395195213
50bcbfda8d995d5b6751e4122b07d9d9	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__	0.907196256229771
f23ed603a827f05f7bfc8eba7462e978	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__	0.9989532987827502
b9fa6c86f073ae6b4d766f486d9ce32a	k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Allobaculum; s__	0.7841227784207438
4a43b2b4fb9ba504b9221714d1fb3ffe	k__Bacteria; p__Firmicutes	0.7193458347487488
0aee0757c03efc6dfe0f4104331298c4	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__	0.7062978546045684
e07cc0e8d7b2f240fd15a3b3d6abdea0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	0.9999600209403577
15c6c38799addc32a98fb4dac0f7186e	k__Archaea; p__Euryarchaeota; c__DSEG; o__ArcA07; f__; g__; s__	0.999918736115089
2a612283be5798ab74bcd37c0c084880	k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Allobaculum; s__	0.9999999996364011
6fa0aaf77567f793fb55826a722e86d9	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	0.9988438009396642
eb2c346452bf8c89599ff7769993a890	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae	0.9999976402230085
169d369e8fc67541f78306a8e33f85dc	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	0.9994720851782103
5d0b6cb6b184a16849ef6bdd00b6ea2e	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	0.999262083176803
c6ae2d17d6839cc02bb2cb3001b766da	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	0.9997105429939411
ab61a35a8ce1b9413811c4835df8606a	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	0.9999618545461605
24aeaf21a91fad01776f99a1a4cf0e9c	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	0.9999606873737187
f516aa6cbcf5558e463739fcb6bb2cce	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__	0.9989335282292233
021e403481225fff653279576ebedd80	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	0.9982269481770651
3c8c084c1bd4b14940839b123c881ba0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	0.9995496566432291
dad3e7dc484b843631f20202541524ec	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	0.9997744526388731
80ed277a85a493296605dc55da3d0613	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__	0.8039737656700918
83b5e6b5c80577bda0dc95cb278c001b	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__	0.9858842645628981
43383e5bc89cba7673491564aab5a182	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Alcaligenaceae; g__Sutterella; s__	0.9959779213404439
f7e37c92bb4091a06a294330bc9a416d	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	0.9998472935918784
001e8448943f4af1ad370b893bc73e14	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	0.999954119319805
e314918eaf57359d29259cfbc8e4c58c	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__	0.9430829023256331
09d14f45aa6a19e3332eb84066dac5d1	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	0.9995441875052258
7679141ab16f35d037ac5c0ddbdb6ce6	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus	0.7105204713235246
1a95a05e08180a5e09c8e6fc2c04c88d	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Veillonella	0.9999999730156024
d32c1b2ee4327344e9b74e4e5a634c81	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	0.9992892839727175
8ee1d9ac3a19022c5274dcea045ce116	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__	0.9813702265887293
